epoch,train_loss,train_accuracy,test_loss.result,test_accuracy
171,0.04200511425733566,98.83895874023438,0.4438376724720001,93.02515411376953
172,0.041760899126529694,98.84571075439453,0.4446217119693756,93.02971649169922
173,0.04151950776576996,98.85238647460938,0.4454082250595093,93.03422546386719
174,0.04128088802099228,98.8589859008789,0.4461945593357086,93.03868103027344
175,0.04104499891400337,98.8655014038086,0.44698336720466614,93.04308319091797
176,0.04081178829073906,98.8719482421875,0.4477713108062744,93.04743957519531
177,0.04058121144771576,98.8783187866211,0.4485604763031006,93.05174255371094
178,0.04035322740674019,98.8846206665039,0.4493500888347626,93.05555725097656
179,0.040127791464328766,98.89085388183594,0.45014068484306335,93.059326171875
180,0.03990485891699791,98.89701843261719,0.45093199610710144,93.06304931640625
181,0.03968438878655434,98.90310668945312,0.45172446966171265,93.06673431396484
182,0.03946634382009506,98.90913391113281,0.4525177478790283,93.07038116455078
183,0.039250679314136505,98.91509246826172,0.45331063866615295,93.07398986816406
184,0.03903736174106598,98.9209976196289,0.4541049599647522,93.07755279541016
185,0.0388263501226902,98.92682647705078,0.4548991024494171,93.0810775756836
186,0.038617607206106186,98.9325942993164,0.4556945562362671,93.08456420898438
187,0.03841109573841095,98.93830108642578,0.45649048686027527,93.08802795410156
188,0.03820677846670151,98.9439468383789,0.4572880268096924,93.09143829345703
189,0.03800462931394577,98.94953918457031,0.4580840468406677,93.09481811523438
190,0.037804603576660156,98.95506286621094,0.4588809013366699,93.09815979003906
191,0.03760667145252228,98.96053314208984,0.459678053855896,93.10147094726562
192,0.037410806864500046,98.96595001220703,0.4604768455028534,93.10474395751953
193,0.03721696510910988,98.97130584716797,0.46127623319625854,93.10798645019531
194,0.037025127559900284,98.97660827636719,0.4620768129825592,93.11119079589844
195,0.03683525323867798,98.98185729980469,0.4628782868385315,93.11436462402344
196,0.03664731979370117,98.98705291748047,0.46368059515953064,93.11750793457031
197,0.03646129369735718,98.99219512939453,0.46448391675949097,93.12061309814453
198,0.03627714514732361,98.99728393554688,0.4652881622314453,93.12369537353516
199,0.036094848066568375,99.00232696533203,0.4660939872264862,93.12674713134766
200,0.03591437265276909,99.00731658935547,0.4668983519077301,93.1297607421875
201,0.03573569282889366,99.01225280761719,0.4677046537399292,93.13274383544922
202,0.0355587862432003,99.01714324951172,0.4685111939907074,93.13571166992188
203,0.035383619368076324,99.02198028564453,0.4693187177181244,93.13863372802734
204,0.03521016985177994,99.02677917480469,0.47012630105018616,93.14153289794922
205,0.03503841161727905,99.03152465820312,0.47093456983566284,93.14440155029297
206,0.03486832231283188,99.0362319946289,0.4717444181442261,93.14724731445312
207,0.034699875861406326,99.04088592529297,0.4725535213947296,93.15007019042969
208,0.034533049911260605,99.04549407958984,0.47336345911026,93.1528549194336
209,0.034367822110652924,99.05006408691406,0.4741741120815277,93.1556167602539
210,0.03420416638255119,99.05458068847656,0.47498396039009094,93.15835571289062
211,0.03404206037521362,99.05906677246094,0.4757964611053467,93.16106414794922
212,0.03388148546218872,99.06350708007812,0.47660940885543823,93.16374969482422
213,0.0337224155664444,99.0678939819336,0.47742506861686707,93.1664047241211
214,0.03356483578681946,99.07225036621094,0.4782414138317108,93.16903686523438
215,0.033408720046281815,99.07656860351562,0.4790596067905426,93.1720199584961
216,0.033254049718379974,99.08084106445312,0.47987863421440125,93.17497253417969
217,0.033100806176662445,99.0850830078125,0.4807003438472748,93.17752838134766
218,0.032948967069387436,99.08927917480469,0.4815236032009125,93.18006896972656
219,0.032798513770103455,99.09343719482422,0.4823497533798218,93.18257904052734
220,0.03264943137764931,99.0975570678711,0.4831770360469818,93.18506622314453
221,0.032501693814992905,99.10163879394531,0.48400717973709106,93.18753051757812
222,0.03235528990626335,99.10568237304688,0.4848399758338928,93.18962097167969
223,0.032210201025009155,99.10969543457031,0.4856749176979065,93.1920394897461
224,0.032066404819488525,99.1136703491211,0.48651254177093506,93.194091796875
225,0.03192388638854027,99.11761474609375,0.48735347390174866,93.19612121582031
226,0.03178263083100319,99.12151336669922,0.48819562792778015,93.19813537597656
227,0.031642619520425797,99.12538146972656,0.4890390932559967,93.20012664794922
228,0.031503837555646896,99.12922668457031,0.4898877739906311,93.20210266113281
229,0.031366266310214996,99.13302612304688,0.4907435476779938,93.20406341552734
230,0.031229889020323753,99.13679504394531,0.49160125851631165,93.20669555664062
231,0.031094694510102272,99.14053344726562,0.49246445298194885,93.20930480957031
232,0.03096066601574421,99.14424133300781,0.49333396553993225,93.2118911743164
233,0.03082778863608837,99.14791107177734,0.49421000480651855,93.21377563476562
234,0.030696045607328415,99.15155029296875,0.4950917959213257,93.21631622314453
235,0.030565423890948296,99.15515899658203,0.49598056077957153,93.218505859375
236,0.03043590858578682,99.15873718261719,0.4968768060207367,93.22067260742188
237,0.03030748851597309,99.16228485107422,0.4977819323539734,93.22282409667969
238,0.03018014505505562,99.16580963134766,0.4986947774887085,93.2249526977539
239,0.030053868889808655,99.16930389404297,0.49961748719215393,93.2270736694336
240,0.029928643256425858,99.17276000976562,0.5005501508712769,93.22917175292969
241,0.02980445884168148,99.17619323730469,0.5014945268630981,93.23123931884766
242,0.02968130074441433,99.17959594726562,0.5024532675743103,93.23297882080078
243,0.02955915406346321,99.18297576904297,0.503423810005188,93.234375
244,0.029438011348247528,99.18631744384766,0.5044119954109192,93.23575592041016
245,0.029317855834960938,99.18964385986328,0.5054088830947876,93.23712921142578
246,0.029198676347732544,99.19293212890625,0.5064224600791931,93.23848724365234
247,0.0290804635733366,99.19620513916016,0.5074542164802551,93.23983001708984
248,0.028963204473257065,99.19944763183594,0.5085003972053528,93.24180603027344
249,0.02884688600897789,99.2026596069336,0.509567379951477,93.24376678466797
250,0.02873149886727333,99.20584869384766,0.5106508135795593,93.24571228027344
251,0.028617030009627342,99.20901489257812,0.5117411017417908,93.24764251708984
252,0.02850347012281418,99.21215057373047,0.5128528475761414,93.24955749511719
253,0.028390808030962944,99.21527099609375,0.5139870047569275,93.25145721435547
254,0.028279034420847893,99.21835327148438,0.5151476263999939,93.25334167480469
255,0.02816813625395298,99.22142028808594,0.5163288712501526,93.25489807128906
256,0.02805810421705246,99.2244644165039,0.5175442695617676,93.25614166259766
257,0.027948928996920586,99.22748565673828,0.5187875032424927,93.25736999511719
258,0.027840599417686462,99.23047637939453,0.5200517773628235,93.25858306884766
259,0.029085509479045868,99.21834564208984,0.5211049914360046,93.21627807617188
260,0.029714835807681084,99.20172882080078,0.520960807800293,93.21001434326172
261,0.029671870172023773,99.20282745361328,0.5206697583198547,93.21109008789062
262,0.02957121469080448,99.20587158203125,0.5203913450241089,93.21307373046875
263,0.029463117942214012,99.20889282226562,0.5201662182807922,93.21382904052734
264,0.029354607686400414,99.2118911743164,0.5199658870697021,93.21549224853516
265,0.02924632467329502,99.2148666381836,0.5197837948799133,93.21802520751953
266,0.029138466343283653,99.21781158447266,0.5196162462234497,93.22055053710938
267,0.029031135141849518,99.22074890136719,0.5194590091705322,93.2227554321289
268,0.028924401849508286,99.22364807128906,0.5193141102790833,93.22494506835938
269,0.028818288818001747,99.2265396118164,0.5191802978515625,93.22711944580078
270,0.028712835162878036,99.22940063476562,0.5190568566322327,93.22927856445312
271,0.028608033433556557,99.23224639892578,0.5189431309700012,93.23141479492188
272,0.028503896668553352,99.23506927490234,0.5188382267951965,93.23442077636719
273,0.02840045653283596,99.23786926269531,0.518741250038147,93.23739624023438
274,0.02829768881201744,99.24065399169922,0.5186517834663391,93.2403564453125
275,0.02819560095667839,99.24341583251953,0.5185698866844177,93.2432861328125
276,0.02809419482946396,99.24615478515625,0.5184950232505798,93.24620056152344
277,0.027993470430374146,99.24887084960938,0.5184271335601807,93.24909973144531
278,0.027893422171473503,99.25157928466797,0.5183656811714172,93.25196838378906
279,0.02779405005276203,99.25426483154297,0.5183103084564209,93.25511169433594
280,0.02769535407423973,99.25692749023438,0.5182604789733887,93.25821685791016
281,0.027597324922680855,99.25956726074219,0.5182162523269653,93.26017761230469
282,0.027499962598085403,99.26219940185547,0.518177330493927,93.26213073730469
283,0.027403242886066437,99.26480102539062,0.5181438326835632,93.2646255493164
284,0.02730717696249485,99.26738739013672,0.5181155800819397,93.26709747314453
285,0.027211768552660942,99.26995849609375,0.5180925130844116,93.26956176757812
286,0.02711700275540352,99.27251434326172,0.5180747509002686,93.27339172363281
287,0.02702287770807743,99.2750473022461,0.5180622935295105,93.2771987915039
288,0.02692939154803753,99.2775650024414,0.5180556178092957,93.28097534179688
289,0.026836536824703217,99.28006744384766,0.5180544853210449,93.28472900390625
290,0.02674429677426815,99.28254699707031,0.5180580615997314,93.2884521484375
291,0.02665266953408718,99.2850112915039,0.5180663466453552,93.29215240478516
292,0.026561660692095757,99.28746032714844,0.5180792212486267,93.29582214355469
293,0.026471255347132683,99.2898941040039,0.5180973410606384,93.29946899414062
294,0.02638145536184311,99.29230499267578,0.5181206464767456,93.30309295654297
295,0.02629225328564644,99.29470825195312,0.5181483030319214,93.30669403076172
296,0.026203641667962074,99.29708862304688,0.518180251121521,93.31027221679688
297,0.026115620508790016,99.29945373535156,0.5182173848152161,93.31382751464844
298,0.02602817676961422,99.30181121826172,0.5182607173919678,93.31735229492188
299,0.025941302999854088,99.30414581298828,0.5183077454566956,93.32058715820312
300,0.025855010375380516,99.30646514892578,0.5183601379394531,93.32380676269531
301,0.025769280269742012,99.30876159667969,0.5184186100959778,93.3270034790039
302,0.025684110820293427,99.31105041503906,0.5184809565544128,93.3301773071289
303,0.025599496439099312,99.3133316040039,0.5185497999191284,93.33333587646484
304,0.025515427812933922,99.31558990478516,0.5186237692832947,93.33541870117188
305,0.025431906804442406,99.31783294677734,0.5187026262283325,93.33749389648438
306,0.025348924100399017,99.32006072998047,0.5187872052192688,93.33955383300781
307,0.025266475975513458,99.32228088378906,0.5188744068145752,93.34160614013672
308,0.02518455870449543,99.32447814941406,0.5189674496650696,93.34364318847656
309,0.025103161111474037,99.32666778564453,0.5190695524215698,93.34540557861328
310,0.02502227947115898,99.3288345336914,0.5191738605499268,93.34715270996094
311,0.024941911920905113,99.33099365234375,0.5192835927009583,93.34915161132812
312,0.024862051010131836,99.33313751220703,0.5193969011306763,93.35113525390625
313,0.024782691150903702,99.33526611328125,0.5195150375366211,93.35260009765625
314,0.024703826755285263,99.33738708496094,0.5196371674537659,93.35405731201172
315,0.024625448510050774,99.33949279785156,0.5197636485099792,93.35550689697266
316,0.024547558277845383,99.3415756225586,0.519894003868103,93.35694122314453
317,0.024470150470733643,99.34365844726562,0.5200309157371521,93.35836791992188
318,0.024393225088715553,99.34571838378906,0.5201712250709534,93.35978698730469
319,0.024316774681210518,99.34777069091797,0.520317018032074,93.36119842529297
320,0.024240797385573387,99.34980773925781,0.5204666256904602,93.36260223388672
321,0.024165287613868713,99.35183715820312,0.5206207036972046,93.3639907836914
322,0.024090249091386795,99.35385131835938,0.5207787156105042,93.3656234741211
323,0.024015674367547035,99.35585021972656,0.5209424495697021,93.36724090576172
324,0.023941559717059135,99.35783386230469,0.5211107134819031,93.36885070800781
325,0.023867901414632797,99.35980987548828,0.5212826132774353,93.37045288085938
326,0.023794693872332573,99.36177825927734,0.52145916223526,93.37203979492188
327,0.023721931502223015,99.36372375488281,0.5216403007507324,93.37361907958984
328,0.023649612441658974,99.36566925048828,0.5218249559402466,93.37519073486328
329,0.02357773296535015,99.36759185791016,0.5220133066177368,93.37675476074219
330,0.02350628934800625,99.36951446533203,0.5222064852714539,93.37830352783203
331,0.023435276001691818,99.37141418457031,0.5224018096923828,93.37985229492188
332,0.023364689201116562,99.3733139038086,0.5226045250892639,93.38137817382812
333,0.02329452522099018,99.37519073486328,0.5228099822998047,93.38290405273438
334,0.023224780336022377,99.37705993652344,0.5230184197425842,93.3844223022461
335,0.023155452683568,99.37892150878906,0.5232306122779846,93.38592529296875
336,0.023086538538336754,99.38076782226562,0.5234473347663879,93.3874282836914
337,0.02301803231239319,99.38260650634766,0.5236682891845703,93.388916015625
338,0.022949932143092155,99.38442993164062,0.5238924622535706,93.39039611816406
339,0.022882232442498207,99.3862533569336,0.52411949634552,93.39186096191406
340,0.022814931347966194,99.38805389404297,0.5243498086929321,93.39332580566406
341,0.022748025134205818,99.38985443115234,0.5245838165283203,93.39478302001953
342,0.02268151007592678,99.39163208007812,0.5248211026191711,93.39622497558594
343,0.022615384310483932,99.3934097290039,0.5250606536865234,93.39765930175781
344,0.022549642249941826,99.39517211914062,0.5253032445907593,93.39885711669922
345,0.022484280169010162,99.39692687988281,0.5255498290061951,93.40003967285156
346,0.022419296205043793,99.39866638183594,0.5258020162582397,93.40145874023438
347,0.022354688495397568,99.40039825439453,0.5260581970214844,93.40286254882812
348,0.02229044958949089,99.4021224975586,0.5263189673423767,93.40380096435547
349,0.02222658134996891,99.4038314819336,0.5265824794769287,93.40473937988281
350,0.02216307632625103,99.4055404663086,0.5268486142158508,93.40612030029297
351,0.02209993451833725,99.40723419189453,0.5271198749542236,93.40704345703125
352,0.022037150338292122,99.40892028808594,0.5273953676223755,93.40796661376953
353,0.021974721923470497,99.41059112548828,0.5276751518249512,93.40887451171875
354,0.021912645548582077,99.4122543334961,0.5279598832130432,93.40978240966797
355,0.02185092121362686,99.41390991210938,0.5282468199729919,93.41069030761719
356,0.021789541468024254,99.41555786132812,0.5285376906394958,93.41158294677734
357,0.021728506311774254,99.41719818115234,0.5288316607475281,93.4124755859375
358,0.021667812019586563,99.4188232421875,0.5291277766227722,93.41358184814453
359,0.021607456728816032,99.42044067382812,0.5294288396835327,93.41468811035156
360,0.021547434851527214,99.42205047607422,0.5297346115112305,93.41578674316406
361,0.021487746387720108,99.42365264892578,0.5300455093383789,93.41687774658203
362,0.021428389474749565,99.42524719238281,0.5303574800491333,93.41796112060547
363,0.02136935666203499,99.42682647705078,0.5306738018989563,93.41903686523438
364,0.021310649812221527,99.42840576171875,0.5309932231903076,93.42011260986328
365,0.021252265200018883,99.42996978759766,0.531313955783844,93.42118072509766
366,0.021194199100136757,99.43152618408203,0.5316380858421326,93.4222412109375
367,0.02113644964993,99.43307495117188,0.5319662690162659,93.42329406738281
368,0.021079013124108315,99.43461608886719,0.5322958827018738,93.42434692382812
369,0.02102188766002655,99.43614959716797,0.532627522945404,93.42538452148438
370,0.020965073257684708,99.43767547607422,0.5329604744911194,93.42642211914062
371,0.02090856246650219,99.4391860961914,0.5332980751991272,93.42745971679688
372,0.020852357149124146,99.4406967163086,0.5336391925811768,93.4284896850586
373,0.020796451717615128,99.44219970703125,0.5339829325675964,93.42950439453125
374,0.020740846171975136,99.44368743896484,0.5343285799026489,93.43052673339844
375,0.02068553864955902,99.4451675415039,0.5346750617027283,93.43153381347656
376,0.020630523562431335,99.44664764404297,0.5350257158279419,93.43254089355469
377,0.02057580091059208,99.44811248779297,0.5353783965110779,93.43354034423828
378,0.020521366968750954,99.44957733154297,0.5357319712638855,93.43474578857422
379,0.02046722173690796,99.4510269165039,0.5360880494117737,93.43594360351562
380,0.020413359627127647,99.45246887207031,0.5364450812339783,93.4371337890625
381,0.02035978063941002,99.45391082763672,0.5368043184280396,93.43832397460938
382,0.020306482911109924,99.45533752441406,0.537166178226471,93.43949890136719
383,0.020253464579582214,99.45675659179688,0.5375306606292725,93.440673828125
384,0.02020072005689144,99.45817565917969,0.5378955602645874,93.44184112548828
385,0.020148251205682755,99.45957946777344,0.5382642149925232,93.44300079345703
386,0.020096054300665855,99.46098327636719,0.5386337637901306,93.44415283203125
387,0.020044125616550446,99.46237182617188,0.5390048027038574,93.44530487060547
388,0.019992465153336525,99.46376037597656,0.5393781065940857,93.44603729248047
